"symbol","interval","Smooth Data?","Main Length Period","Secondary Length Period","Deviation Coefficient","BB Source","BB Length","BB StdDev","BB Signal Smoothing","BB Std. threshold","From Day","From Month","From Year","To Day","To Month","To Year","Use Heikin Ashi Candles in Algo Calculations","length","pcntChange","Rating for entry","Rating for exit","TP % for Short entries","SL % for Short entries","entry_numbers","longEntry","shortEntry","risk","leverage","combinedValue_net_profit","combinedPct_net_profit","longValue_net_profit","longPct_net_profit","shortPct_net_profit","combinedValue_gross_profit","combinedPct_gross_profit","longValue_gross_profit","longPct_gross_profit","shortPct_gross_profit","combinedValue_gross_loss","combinedPct_gross_loss","longValue_gross_loss","longPct_gross_loss","shortPct_gross_loss","combinedValue_max_drawdown","combinedPct_max_drawdown","longValue_max_drawdown","longPct_max_drawdown","shortPct_max_drawdown","combinedValue_buy_and_hold_return","combinedPct_buy_and_hold_return","longValue_buy_and_hold_return","longPct_buy_and_hold_return","shortPct_buy_and_hold_return","combinedValue_sharpe_ratio","combinedPct_sharpe_ratio","longValue_sharpe_ratio","longPct_sharpe_ratio","shortPct_sharpe_ratio","combinedValue_profit_factor","combinedPct_profit_factor","longValue_profit_factor","longPct_profit_factor","shortPct_profit_factor","combinedValue_max_contracts_held","combinedPct_max_contracts_held","longValue_max_contracts_held","longPct_max_contracts_held","shortPct_max_contracts_held","combinedValue_open_pl","combinedPct_open_pl","longValue_open_pl","longPct_open_pl","shortPct_open_pl","combinedValue_commission_paid","combinedPct_commission_paid","longValue_commission_paid","longPct_commission_paid","shortPct_commission_paid","combinedValue_total_closed_trades","combinedPct_total_closed_trades","longValue_total_closed_trades","longPct_total_closed_trades","shortPct_total_closed_trades","combinedValue_total_open_trades","combinedPct_total_open_trades","longValue_total_open_trades","longPct_total_open_trades","shortPct_total_open_trades","combinedValue_number_winning_trades","combinedPct_number_winning_trades","longValue_number_winning_trades","longPct_number_winning_trades","shortPct_number_winning_trades","combinedValue_number_losing_trades","combinedPct_number_losing_trades","longValue_number_losing_trades","longPct_number_losing_trades","shortPct_number_losing_trades","combinedValue_percent_profitable","combinedPct_percent_profitable","longValue_percent_profitable","longPct_percent_profitable","shortPct_percent_profitable","combinedValue_avg_trade","combinedPct_avg_trade","longValue_avg_trade","longPct_avg_trade","shortPct_avg_trade","combinedValue_avg_winning_trade","combinedPct_avg_winning_trade","longValue_avg_winning_trade","longPct_avg_winning_trade","shortPct_avg_winning_trade","combinedValue_avg_losing_trade","combinedPct_avg_losing_trade","longValue_avg_losing_trade","longPct_avg_losing_trade","shortPct_avg_losing_trade","combinedValue_ratio_avg_win_avg_loss","combinedPct_ratio_avg_win_avg_loss","longValue_ratio_avg_win_avg_loss","longPct_ratio_avg_win_avg_loss","shortPct_ratio_avg_win_avg_loss","combinedValue_largest_winning_trade","combinedPct_largest_winning_trade","longValue_largest_winning_trade","longPct_largest_winning_trade","shortPct_largest_winning_trade","combinedValue_largest_losing_trade","combinedPct_largest_losing_trade","longValue_largest_losing_trade","longPct_largest_losing_trade","shortPct_largest_losing_trade","combinedValue_avg_num_bars_in_trades","combinedPct_avg_num_bars_in_trades","longValue_avg_num_bars_in_trades","longPct_avg_num_bars_in_trades","shortPct_avg_num_bars_in_trades","combinedValue_avg_num_bars_in_winning_trades","combinedPct_avg_num_bars_in_winning_trades","longValue_avg_num_bars_in_winning_trades","longPct_avg_num_bars_in_winning_trades","shortPct_avg_num_bars_in_winning_trades","combinedValue_avg_num_bars_in_losing_trades","combinedPct_avg_num_bars_in_losing_trades","longValue_avg_num_bars_in_losing_trades","longPct_avg_num_bars_in_losing_trades","shortPct_avg_num_bars_in_losing_trades","combinedValue_margin_calls","combinedPct_margin_calls","longValue_margin_calls","longPct_margin_calls","shortPct_margin_calls"
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","2.7","1","TRUE","TRUE","100","1","53837.64","5383.76","41258.23","4125.82","1257.94","68839.99","6884","51196.33","5119.63","1764.37","15002.35","1500.23","9938.10","993.81","506.42","1707.87","18.3","","","","12480.83","1248.08","","","","0.552","","","","","4.589","","5.152","","","90","","90","","","112925.94","205.93","","","","0","","0","","","234","","117","","","1","","1","","","130","","51","","","104","","66","","","55.56","","43.59","","","230.08","23.01","352.63","35.26","10.75","529.54","52.95","1003.85","100.38","22.33","144.25","14.43","150.58","15.06","13.33","3.671","","6.667","","","8124.31","59.17","8124.31","59.17","6.03","703.08","7.73","703.08","7.73","5.11","49","","81","","","66","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","2.8","1","TRUE","TRUE","100","1","53036.51","5303.65","40748.43","4074.84","1228.81","68019.89","6801.99","50584.37","5058.44","1743.55","14983.38","1498.34","9835.94","983.59","514.74","1682.92","18.3","","","","12480.83","1248.08","","","","0.551","","","","","4.54","","5.143","","","88","","88","","","111276.17","205.93","","","","0","","0","","","234","","117","","","1","","1","","","130","","51","","","104","","66","","","55.56","","43.59","","","226.65","22.67","348.28","34.83","10.5","523.23","52.32","991.85","99.19","22.07","144.07","14.41","149.03","14.9","13.55","3.632","","6.655","","","8005.62","59.17","8005.62","59.17","6.03","699.75","7.73","699.75","7.73","5.11","49","","81","","","66","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","4.8","1","TRUE","TRUE","100","1","48391.70","4839.17","37606.73","3760.67","1078.5","63193.30","6319.33","46794.77","4679.48","1639.85","14801.60","1480.16","9188.03","918.8","561.36","1742.75","20.29","","","","12480.83","1248.08","","","","0.542","","","","","4.269","","5.093","","","81","","81","","","101711.17","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","206.80","20.68","321.43","32.14","9.22","478.74","47.87","917.54","91.75","20.25","145.11","14.51","139.21","13.92","15.59","3.299","","6.591","","","7317.48","59.17","7317.48","59.17","6.03","815.47","7.73","665.57","7.73","5.11","50","","81","","","65","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","2.2","1","TRUE","TRUE","100","1","53557.52","5355.75","41201.19","4120.12","1235.63","68725.96","6872.6","51126.12","5112.61","1759.98","15168.43","1516.84","9924.94","992.49","524.35","1746.48","18.3","","","","12480.83","1248.08","","","","0.553","","","","","4.531","","5.151","","","89","","89","","","112349.11","205.93","","","","0","","0","","","234","","117","","","1","","1","","","127","","51","","","107","","66","","","54.27","","43.59","","","228.88","22.89","352.15","35.21","10.56","541.15","54.11","1002.47","100.25","23.16","141.76","14.18","150.38","15.04","12.79","3.817","","6.666","","","8082.81","59.17","8082.81","59.17","6.03","699.75","7.73","699.75","7.73","5.11","48","","81","","","67","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","3","1","TRUE","TRUE","100","1","51404.62","5140.46","39823.91","3982.39","1158.07","66648.69","6664.87","49512.63","4951.26","1713.61","15244.07","1524.41","9688.73","968.87","555.53","1849.23","18.3","","","","12480.83","1248.08","","","","0.548","","","","","4.372","","5.11","","","86","","86","","","107915.70","205.93","","","","0","","0","","","234","","117","","","1","","1","","","130","","51","","","104","","66","","","55.56","","43.59","","","219.68","21.97","340.38","34.04","9.9","512.68","51.27","970.84","97.08","21.69","146.58","14.66","146.80","14.68","14.62","3.498","","6.613","","","7763.85","59.17","7763.85","59.17","6.03","686.51","7.73","686.51","7.73","5.11","49","","81","","","66","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.2","4.4","1","TRUE","TRUE","100","1","52426.67","5242.67","40468.87","4046.89","1195.78","68255.36","6825.54","50301.20","5030.12","1795.42","15828.69","1582.87","9832.33","983.23","599.64","1883.71","20.29","","","","12480.83","1248.08","","","","0.55","","","","","4.312","","5.116","","","87","","87","","","110020.33","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","224.05","22.4","345.89","34.59","10.22","517.09","51.71","986.30","98.63","22.17","155.18","15.52","148.97","14.9","16.66","3.332","","6.621","","","7915.27","59.17","7915.27","59.17","6.03","889.53","7.73","704.93","7.73","5.11","50","","81","","","65","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","3.1","1","TRUE","TRUE","100","1","50522.32","5052.23","39225.13","3922.51","1129.72","65865.44","6586.54","48793.42","4879.34","1707.2","15343.12","1534.31","9568.28","956.83","577.48","1833.26","18.53","","","","12480.83","1248.08","","","","0.545","","","","","4.293","","5.099","","","84","","84","","","106098.79","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","215.91","21.59","335.26","33.53","9.66","502.79","50.28","956.73","95.67","21.34","148.96","14.9","144.97","14.5","15.61","3.375","","6.599","","","7633.13","59.17","7633.13","59.17","6.03","857.82","7.73","680.58","7.73","5.11","49","","81","","","66","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","4.7","1","TRUE","TRUE","100","1","50105.87","5010.59","38916.05","3891.6","1118.98","65399.19","6539.92","48397.27","4839.73","1700.19","15293.33","1529.33","9481.23","948.12","581.21","1818.44","20.29","","","","12480.83","1248.08","","","","0.545","","","","","4.276","","5.105","","","83","","83","","","105241.17","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","214.13","21.41","332.62","33.26","9.56","495.45","49.54","948.97","94.9","20.99","149.93","14.99","143.65","14.37","16.14","3.304","","6.606","","","7571.44","59.17","7571.44","59.17","6.03","850.89","7.73","680.50","7.73","5.11","50","","81","","","65","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","2.3","1","TRUE","TRUE","100","1","54980.10","5498.01","42155.51","4215.55","1282.46","70282.09","7028.21","52275.27","5227.53","1800.68","15301.99","1530.2","10119.76","1011.98","518.22","1764.58","18.3","","","","12480.83","1248.08","","","","0.555","","","","","4.593","","5.166","","","91","","91","","","115278.56","205.93","","","","0","","0","","","234","","117","","","1","","1","","","128","","51","","","106","","66","","","54.7","","43.59","","","234.96","23.5","360.30","36.03","10.96","549.08","54.91","1025.01","102.5","23.39","144.36","14.44","153.33","15.33","12.96","3.804","","6.685","","","8293.56","59.17","8293.56","59.17","6.03","714.21","7.73","714.21","7.73","5.11","49","","81","","","67","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","4.6","1","TRUE","TRUE","100","1","50522.32","5052.23","39225.13","3922.51","1129.72","65865.44","6586.54","48793.42","4879.34","1707.2","15343.12","1534.31","9568.28","956.83","577.48","1833.26","18.53","","","","12480.83","1248.08","","","","0.545","","","","","4.293","","5.099","","","84","","84","","","106098.79","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","215.91","21.59","335.26","33.53","9.66","502.79","50.28","956.73","95.67","21.34","148.96","14.9","144.97","14.5","15.61","3.375","","6.599","","","7633.13","59.17","7633.13","59.17","6.03","857.82","7.73","680.58","7.73","5.11","49","","81","","","66","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","2.6","1","TRUE","TRUE","100","1","54853.61","5485.36","42007.65","4200.76","1284.6","70094.04","7009.4","52126.49","5212.65","1796.75","15240.43","1524.04","10118.84","1011.88","512.16","1764.45","18.3","","","","12480.83","1248.08","","","","0.554","","","","","4.599","","5.151","","","91","","91","","","115018.08","205.93","","","","0","","0","","","234","","117","","","1","","1","","","130","","51","","","104","","66","","","55.56","","43.59","","","234.42","23.44","359.04","35.9","10.98","539.18","53.92","1022.09","102.21","22.74","146.54","14.65","153.32","15.33","13.48","3.679","","6.667","","","8274.82","59.17","8274.82","59.17","6.03","717.57","7.73","717.57","7.73","5.11","49","","81","","","66","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","3.5","1","TRUE","TRUE","100","1","46262.48","4626.25","35996.24","3599.62","1026.62","60446.26","6044.63","44806.77","4480.68","1563.95","14183.79","1418.38","8810.52","881.05","537.33","1667.62","20.29","","","","12480.83","1248.08","","","","0.537","","","","","4.262","","5.086","","","77","","77","","","97326.58","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","197.70","19.77","307.66","30.77","8.77","461.42","46.14","878.56","87.86","19.55","137.71","13.77","133.49","13.35","14.52","3.351","","6.581","","","7002.03","59.17","7002.03","59.17","6.03","780.31","7.73","631.79","7.73","5.11","49","","81","","","65","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","4","1","TRUE","TRUE","100","1","45487.24","4548.72","35463.61","3546.36","1002.36","59563.14","5956.31","44151.83","4415.18","1541.13","14075.90","1407.59","8688.22","868.82","538.77","1640.26","20.29","","","","12480.83","1248.08","","","","0.536","","","","","4.232","","5.082","","","76","","76","","","95730.17","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","194.39","19.44","303.11","30.31","8.57","454.68","45.47","865.72","86.57","19.26","136.66","13.67","131.64","13.16","14.56","3.327","","6.576","","","6887.18","59.17","6887.18","59.17","6.03","767.51","7.73","625.43","7.73","5.11","49","","81","","","65","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","4.3","1","TRUE","TRUE","100","1","50523.32","5052.33","39225.04","3922.5","1129.83","65928.99","6592.9","48785.62","4878.56","1714.34","15405.67","1540.57","9560.59","956.06","584.51","1833.29","20.29","","","","12480.83","1248.08","","","","0.546","","","","","4.28","","5.103","","","84","","84","","","106100.81","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","215.91","21.59","335.26","33.53","9.66","499.46","49.95","956.58","95.66","21.16","151.04","15.1","144.86","14.49","16.24","3.307","","6.604","","","7633.29","59.17","7633.29","59.17","6.03","857.84","7.73","686.06","7.73","5.11","50","","81","","","65","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","2.5","1","TRUE","TRUE","100","1","54853.61","5485.36","42007.65","4200.76","1284.6","70094.04","7009.4","52126.49","5212.65","1796.75","15240.43","1524.04","10118.84","1011.88","512.16","1764.45","18.3","","","","12480.83","1248.08","","","","0.554","","","","","4.599","","5.151","","","91","","91","","","115018.08","205.93","","","","0","","0","","","234","","117","","","1","","1","","","130","","51","","","104","","66","","","55.56","","43.59","","","234.42","23.44","359.04","35.9","10.98","539.18","53.92","1022.09","102.21","22.74","146.54","14.65","153.32","15.33","13.48","3.679","","6.667","","","8274.82","59.17","8274.82","59.17","6.03","717.57","7.73","717.57","7.73","5.11","49","","81","","","66","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","4.2","1","TRUE","TRUE","100","1","50605.28","5060.53","39274.09","3927.41","1133.12","66007.16","6600.72","48844.17","4884.42","1716.3","15401.88","1540.19","9570.07","957.01","583.18","1836.21","20.29","","","","12480.83","1248.08","","","","0.546","","","","","4.286","","5.104","","","84","","84","","","106269.58","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","216.26","21.63","335.68","33.57","9.68","500.05","50.01","957.73","95.77","21.19","151.00","15.1","145.00","14.5","16.2","3.312","","6.605","","","7645.43","59.17","7645.43","59.17","6.03","859.20","7.73","686.06","7.73","5.11","50","","81","","","65","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","3.6","1","TRUE","TRUE","100","1","46262.48","4626.25","35996.24","3599.62","1026.62","60446.26","6044.63","44806.77","4480.68","1563.95","14183.79","1418.38","8810.52","881.05","537.33","1667.62","20.29","","","","12480.83","1248.08","","","","0.537","","","","","4.262","","5.086","","","77","","77","","","97326.58","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","197.70","19.77","307.66","30.77","8.77","461.42","46.14","878.56","87.86","19.55","137.71","13.77","133.49","13.35","14.52","3.351","","6.581","","","7002.03","59.17","7002.03","59.17","6.03","780.31","7.73","631.79","7.73","5.11","49","","81","","","65","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","2.6","1","TRUE","TRUE","100","1","45487.24","4548.72","35463.61","3546.36","1002.36","59563.14","5956.31","44151.83","4415.18","1541.13","14075.90","1407.59","8688.22","868.82","538.77","1640.26","20.29","","","","12480.83","1248.08","","","","0.536","","","","","4.232","","5.082","","","76","","76","","","95730.17","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","194.39","19.44","303.11","30.31","8.57","454.68","45.47","865.72","86.57","19.26","136.66","13.67","131.64","13.16","14.56","3.327","","6.576","","","6887.18","59.17","6887.18","59.17","6.03","767.51","7.73","625.43","7.73","5.11","49","","81","","","65","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.1","2.7","1","TRUE","TRUE","100","1","56179.22","5617.92","42996.95","4299.69","1318.23","71728.07","7172.81","53319.35","5331.94","1840.87","15548.86","1554.89","10322.40","1032.24","522.65","1759.70","18.3","","","","12480.83","1248.08","","","","0.557","","","","","4.613","","5.165","","","93","","93","","","117747.86","205.93","","","","0","","0","","","234","","117","","","1","","1","","","130","","51","","","104","","66","","","55.56","","43.59","","","240.08","24.01","367.50","36.75","11.27","551.75","55.18","1045.48","104.55","23.3","149.51","14.95","156.40","15.64","13.75","3.69","","6.685","","","8471.21","59.17","8471.21","59.17","6.03","724.08","7.73","722.35","7.73","5.11","49","","81","","","66","","143","","","28","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2","3.9","1","TRUE","TRUE","100","1","45420.57","4542.06","35379.32","3537.93","1004.13","59414.92","5941.49","44043.16","4404.32","1537.18","13994.34","1399.43","8663.84","866.38","533.05","1637.91","20.29","","","","12480.83","1248.08","","","","0.536","","","","","4.246","","5.084","","","76","","76","","","95592.80","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","194.11","19.41","302.39","30.24","8.58","453.55","45.35","863.59","86.36","19.21","135.87","13.59","131.27","13.13","14.41","3.338","","6.579","","","6877.31","59.17","6877.31","59.17","6.03","766.41","7.73","620.54","7.73","5.11","49","","81","","","65","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.2","2.3","1","TRUE","TRUE","100","1","56290.01","5629","42953.15","4295.32","1333.69","71842.60","7184.26","53243.71","5324.37","1859.89","15552.59","1555.26","10290.56","1029.06","526.2","1789.43","18.3","","","","12480.83","1248.08","","","","0.558","","","","","4.619","","5.174","","","94","","94","","","117976.04","205.93","","","","0","","0","","","234","","117","","","1","","1","","","128","","51","","","106","","66","","","54.7","","43.59","","","240.56","24.06","367.12","36.71","11.4","561.27","56.13","1043.99","104.4","24.15","146.72","14.67","155.92","15.59","13.16","3.825","","6.696","","","8487.63","59.17","8487.63","59.17","6.03","725.48","7.73","724.27","7.73","5.11","49","","81","","","67","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.2","3.3","1","TRUE","TRUE","100","1","51165.15","5116.51","39526.44","3952.64","1163.87","66622.44","6662.24","49145.69","4914.57","1747.68","15457.30","1545.73","9619.26","961.93","583.8","1839.23","18.53","","","","12480.83","1248.08","","","","0.547","","","","","4.31","","5.109","","","85","","85","","","107422.50","205.93","","","","0","","0","","","234","","117","","","1","","1","","","131","","51","","","103","","66","","","55.98","","43.59","","","218.65","21.87","337.83","33.78","9.95","508.57","50.86","963.64","96.36","21.85","150.07","15.01","145.75","14.57","15.78","3.389","","6.612","","","7728.37","59.17","7728.37","59.17","6.03","868.52","7.73","682.80","7.73","5.11","49","","81","","","66","","143","","","29","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.2","2.4","1","TRUE","TRUE","100","1","59140.15","5914.01","45021.44","4502.14","1411.87","75357.02","7535.7","55794.48","5579.45","1956.25","16216.87","1621.69","10773.03","1077.3","544.38","1898.45","18.3","","","","12480.83","1248.08","","","","0.562","","","","","4.647","","5.179","","","98","","98","","","123845.29","205.93","","","","0","","0","","","234","","117","","","1","","1","","","129","","51","","","105","","66","","","55.13","","43.59","","","252.74","25.27","384.80","38.48","12.07","584.16","58.42","1094.01","109.4","25.08","154.45","15.44","163.23","16.32","13.96","3.782","","6.702","","","8909.88","59.17","8909.88","59.17","6.03","761.57","7.73","761.46","7.73","5.11","49","","81","","","66","","143","","","27","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.2","4.5","1","TRUE","TRUE","100","1","52426.67","5242.67","40468.87","4046.89","1195.78","68255.36","6825.54","50301.20","5030.12","1795.42","15828.69","1582.87","9832.33","983.23","599.64","1883.71","20.29","","","","12480.83","1248.08","","","","0.55","","","","","4.312","","5.116","","","87","","87","","","110020.33","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","224.05","22.4","345.89","34.59","10.22","517.09","51.71","986.30","98.63","22.17","155.18","15.52","148.97","14.9","16.66","3.332","","6.621","","","7915.27","59.17","7915.27","59.17","6.03","889.53","7.73","704.93","7.73","5.11","50","","81","","","65","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.2","4.6","1","TRUE","TRUE","100","1","52426.67","5242.67","40468.87","4046.89","1195.78","68255.36","6825.54","50301.20","5030.12","1795.42","15828.69","1582.87","9832.33","983.23","599.64","1883.71","20.29","","","","12480.83","1248.08","","","","0.55","","","","","4.312","","5.116","","","87","","87","","","110020.33","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","224.05","22.4","345.89","34.59","10.22","517.09","51.71","986.30","98.63","22.17","155.18","15.52","148.97","14.9","16.66","3.332","","6.621","","","7915.27","59.17","7915.27","59.17","6.03","889.53","7.73","704.93","7.73","5.11","50","","81","","","65","","143","","","30","","34","","","0","","0","",""
"ETHUSDT","1h","TRUE","24","10","2","low","50","4","21","0.07","1","1","2019","1","1","2021","TRUE","13","2","0.35","0.4","2.2","4.7","1","TRUE","TRUE","100","1","52014.75","5201.47","40168.32","4016.83","1184.64","67750.63","6775.06","49929.70","4992.97","1782.09","15735.88","1573.59","9761.38","976.14","597.45","1869.19","20.29","","","","12480.83","1248.08","","","","0.549","","","","","4.305","","5.115","","","87","","87","","","109172.04","205.93","","","","0","","0","","","234","","117","","","1","","1","","","132","","51","","","102","","66","","","56.41","","43.59","","","222.29","22.23","343.32","34.33","10.13","513.26","51.33","979.01","97.9","22","154.27","15.43","147.90","14.79","16.6","3.327","","6.619","","","7854.25","59.17","7854.25","59.17","6.03","882.67","7.73","699.50","7.73","5.11","50","","81","","","65","","143","","","30","","34","","","0","","0","",""
